cust_acct_mapping_id,acct_id,cust_id,cust_acct_role,src_sys,data_dump_dt
516,515,515,Primary,1,2017-01-02T00:00:00Z
517,516,516,Primary,1,2017-01-02T00:00:00Z
518,517,517,Primary,1,2017-01-02T00:00:00Z
519,518,518,Primary,1,2017-01-02T00:00:00Z
520,519,519,Primary,1,2017-01-02T00:00:00Z
521,520,520,Primary,1,2017-01-02T00:00:00Z
522,521,521,Primary,1,2017-01-02T00:00:00Z
523,522,522,Primary,1,2017-01-02T00:00:00Z
524,523,523,Primary,1,2017-01-02T00:00:00Z
525,524,524,Primary,1,2017-01-02T00:00:00Z
526,525,525,Primary,1,2017-01-02T00:00:00Z
527,526,526,Primary,1,2017-01-02T00:00:00Z
528,527,527,Primary,1,2017-01-02T00:00:00Z
529,528,528,Primary,1,2017-01-02T00:00:00Z
530,529,529,Primary,1,2017-01-02T00:00:00Z
531,530,530,Primary,1,2017-01-02T00:00:00Z
532,531,531,Primary,1,2017-01-02T00:00:00Z
533,532,532,Primary,1,2017-01-02T00:00:00Z
534,533,533,Primary,1,2017-01-02T00:00:00Z
535,534,534,Primary,1,2017-01-02T00:00:00Z
536,535,535,Primary,1,2017-01-02T00:00:00Z
537,536,536,Primary,1,2017-01-02T00:00:00Z
538,537,537,Primary,1,2017-01-02T00:00:00Z
539,538,538,Primary,1,2017-01-02T00:00:00Z
540,539,539,Primary,1,2017-01-02T00:00:00Z
541,540,540,Primary,1,2017-01-02T00:00:00Z
542,541,541,Primary,1,2017-01-02T00:00:00Z
543,542,542,Primary,1,2017-01-02T00:00:00Z
544,543,543,Primary,1,2017-01-02T00:00:00Z
545,544,544,Primary,1,2017-01-02T00:00:00Z
546,545,545,Primary,1,2017-01-02T00:00:00Z
547,546,546,Primary,1,2017-01-02T00:00:00Z
548,547,547,Primary,1,2017-01-02T00:00:00Z
549,548,548,Primary,1,2017-01-02T00:00:00Z
550,549,549,Primary,1,2017-01-02T00:00:00Z
551,550,550,Primary,1,2017-01-02T00:00:00Z
552,551,551,Primary,1,2017-01-02T00:00:00Z
553,552,552,Primary,1,2017-01-02T00:00:00Z
554,553,553,Primary,1,2017-01-02T00:00:00Z
555,554,554,Primary,1,2017-01-02T00:00:00Z
556,555,555,Primary,1,2017-01-02T00:00:00Z
557,556,556,Primary,1,2017-01-02T00:00:00Z
558,557,557,Primary,1,2017-01-02T00:00:00Z
559,558,558,Primary,1,2017-01-02T00:00:00Z
560,559,559,Primary,1,2017-01-02T00:00:00Z
561,560,560,Primary,1,2017-01-02T00:00:00Z
562,561,561,Primary,1,2017-01-02T00:00:00Z
563,562,562,Primary,1,2017-01-02T00:00:00Z
564,563,563,Primary,1,2017-01-02T00:00:00Z
565,564,564,Primary,1,2017-01-02T00:00:00Z
566,565,565,Primary,1,2017-01-02T00:00:00Z
567,566,566,Primary,1,2017-01-02T00:00:00Z
568,567,567,Primary,1,2017-01-02T00:00:00Z
569,568,568,Primary,1,2017-01-02T00:00:00Z
570,569,569,Primary,1,2017-01-02T00:00:00Z
571,570,570,Primary,1,2017-01-02T00:00:00Z
572,571,571,Primary,1,2017-01-02T00:00:00Z
573,572,572,Primary,1,2017-01-02T00:00:00Z
574,573,573,Primary,1,2017-01-02T00:00:00Z
575,574,574,Primary,1,2017-01-02T00:00:00Z
576,575,575,Primary,1,2017-01-02T00:00:00Z
577,576,576,Primary,1,2017-01-02T00:00:00Z
578,577,577,Primary,1,2017-01-02T00:00:00Z
579,578,578,Primary,1,2017-01-02T00:00:00Z
580,579,579,Primary,1,2017-01-02T00:00:00Z
581,580,580,Primary,1,2017-01-02T00:00:00Z
582,581,581,Primary,1,2017-01-02T00:00:00Z
583,582,582,Primary,1,2017-01-02T00:00:00Z
584,583,583,Primary,1,2017-01-02T00:00:00Z
585,584,584,Primary,1,2017-01-02T00:00:00Z
586,585,585,Primary,1,2017-01-02T00:00:00Z
587,586,586,Primary,1,2017-01-02T00:00:00Z
588,587,587,Primary,1,2017-01-02T00:00:00Z
589,588,588,Primary,1,2017-01-02T00:00:00Z
590,589,589,Primary,1,2017-01-02T00:00:00Z
591,590,590,Primary,1,2017-01-02T00:00:00Z
592,591,591,Primary,1,2017-01-02T00:00:00Z
593,592,592,Primary,1,2017-01-02T00:00:00Z
594,593,593,Primary,1,2017-01-02T00:00:00Z
595,594,594,Primary,1,2017-01-02T00:00:00Z
596,595,595,Primary,1,2017-01-02T00:00:00Z
597,596,596,Primary,1,2017-01-02T00:00:00Z
598,597,597,Primary,1,2017-01-02T00:00:00Z
599,598,598,Primary,1,2017-01-02T00:00:00Z
600,599,599,Primary,1,2017-01-02T00:00:00Z
601,600,600,Primary,1,2017-01-02T00:00:00Z
602,601,601,Primary,1,2017-01-02T00:00:00Z
603,602,602,Primary,1,2017-01-02T00:00:00Z
604,603,603,Primary,1,2017-01-02T00:00:00Z
605,604,604,Primary,1,2017-01-02T00:00:00Z
606,605,605,Primary,1,2017-01-02T00:00:00Z
607,606,606,Primary,1,2017-01-02T00:00:00Z
608,607,607,Primary,1,2017-01-02T00:00:00Z
609,608,608,Primary,1,2017-01-02T00:00:00Z
610,609,609,Primary,1,2017-01-02T00:00:00Z
611,610,610,Primary,1,2017-01-02T00:00:00Z
612,611,611,Primary,1,2017-01-02T00:00:00Z
613,612,612,Primary,1,2017-01-02T00:00:00Z
614,613,613,Primary,1,2017-01-02T00:00:00Z
615,614,614,Primary,1,2017-01-02T00:00:00Z
616,615,615,Primary,1,2017-01-02T00:00:00Z
617,616,616,Primary,1,2017-01-02T00:00:00Z
618,617,617,Primary,1,2017-01-02T00:00:00Z
619,618,618,Primary,1,2017-01-02T00:00:00Z
620,619,619,Primary,1,2017-01-02T00:00:00Z
621,620,620,Primary,1,2017-01-02T00:00:00Z
622,621,621,Primary,1,2017-01-02T00:00:00Z
623,622,622,Primary,1,2017-01-02T00:00:00Z
624,623,623,Primary,1,2017-01-02T00:00:00Z
625,624,624,Primary,1,2017-01-02T00:00:00Z
626,625,625,Primary,1,2017-01-02T00:00:00Z
627,626,626,Primary,1,2017-01-02T00:00:00Z
628,627,627,Primary,1,2017-01-02T00:00:00Z
629,628,628,Primary,1,2017-01-02T00:00:00Z
630,629,629,Primary,1,2017-01-02T00:00:00Z
631,630,630,Primary,1,2017-01-02T00:00:00Z
632,631,631,Primary,1,2017-01-02T00:00:00Z
633,632,632,Primary,1,2017-01-02T00:00:00Z
634,633,633,Primary,1,2017-01-02T00:00:00Z
635,634,634,Primary,1,2017-01-02T00:00:00Z
636,635,635,Primary,1,2017-01-02T00:00:00Z
637,636,636,Primary,1,2017-01-02T00:00:00Z
638,637,637,Primary,1,2017-01-02T00:00:00Z
639,638,638,Primary,1,2017-01-02T00:00:00Z
640,639,639,Primary,1,2017-01-02T00:00:00Z
641,640,640,Primary,1,2017-01-02T00:00:00Z
642,641,641,Primary,1,2017-01-02T00:00:00Z
643,642,642,Primary,1,2017-01-02T00:00:00Z
644,643,643,Primary,1,2017-01-02T00:00:00Z
645,644,644,Primary,1,2017-01-02T00:00:00Z
646,645,645,Primary,1,2017-01-02T00:00:00Z
647,646,646,Primary,1,2017-01-02T00:00:00Z
648,647,647,Primary,1,2017-01-02T00:00:00Z
649,648,648,Primary,1,2017-01-02T00:00:00Z
650,649,649,Primary,1,2017-01-02T00:00:00Z
651,650,650,Primary,1,2017-01-02T00:00:00Z
652,651,651,Primary,1,2017-01-02T00:00:00Z
653,652,652,Primary,1,2017-01-02T00:00:00Z
654,653,653,Primary,1,2017-01-02T00:00:00Z
655,654,654,Primary,1,2017-01-02T00:00:00Z
656,655,655,Primary,1,2017-01-02T00:00:00Z
657,656,656,Primary,1,2017-01-02T00:00:00Z
658,657,657,Primary,1,2017-01-02T00:00:00Z
659,658,658,Primary,1,2017-01-02T00:00:00Z
660,659,659,Primary,1,2017-01-02T00:00:00Z
661,660,660,Primary,1,2017-01-02T00:00:00Z
662,661,661,Primary,1,2017-01-02T00:00:00Z
663,662,662,Primary,1,2017-01-02T00:00:00Z
664,663,663,Primary,1,2017-01-02T00:00:00Z
665,664,664,Primary,1,2017-01-02T00:00:00Z
666,665,665,Primary,1,2017-01-02T00:00:00Z
667,666,666,Primary,1,2017-01-02T00:00:00Z
668,667,667,Primary,1,2017-01-02T00:00:00Z
669,668,668,Primary,1,2017-01-02T00:00:00Z
670,669,669,Primary,1,2017-01-02T00:00:00Z
671,670,670,Primary,1,2017-01-02T00:00:00Z
672,671,671,Primary,1,2017-01-02T00:00:00Z
673,672,672,Primary,1,2017-01-02T00:00:00Z
674,673,673,Primary,1,2017-01-02T00:00:00Z
675,674,674,Primary,1,2017-01-02T00:00:00Z
676,675,675,Primary,1,2017-01-02T00:00:00Z
677,676,676,Primary,1,2017-01-02T00:00:00Z
678,677,677,Primary,1,2017-01-02T00:00:00Z
679,678,678,Primary,1,2017-01-02T00:00:00Z
680,679,679,Primary,1,2017-01-02T00:00:00Z
681,680,680,Primary,1,2017-01-02T00:00:00Z
682,681,681,Primary,1,2017-01-02T00:00:00Z
683,682,682,Primary,1,2017-01-02T00:00:00Z
684,683,683,Primary,1,2017-01-02T00:00:00Z
685,684,684,Primary,1,2017-01-02T00:00:00Z
686,685,685,Primary,1,2017-01-02T00:00:00Z
687,686,686,Primary,1,2017-01-02T00:00:00Z
688,687,687,Primary,1,2017-01-02T00:00:00Z
689,688,688,Primary,1,2017-01-02T00:00:00Z
690,689,689,Primary,1,2017-01-02T00:00:00Z
691,690,690,Primary,1,2017-01-02T00:00:00Z
692,691,691,Primary,1,2017-01-02T00:00:00Z
693,692,692,Primary,1,2017-01-02T00:00:00Z
694,693,693,Primary,1,2017-01-02T00:00:00Z
695,694,694,Primary,1,2017-01-02T00:00:00Z
696,695,695,Primary,1,2017-01-02T00:00:00Z
697,696,696,Primary,1,2017-01-02T00:00:00Z
698,697,697,Primary,1,2017-01-02T00:00:00Z
699,698,698,Primary,1,2017-01-02T00:00:00Z
700,699,699,Primary,1,2017-01-02T00:00:00Z
701,700,700,Primary,1,2017-01-02T00:00:00Z
702,701,701,Primary,1,2017-01-02T00:00:00Z
703,702,702,Primary,1,2017-01-02T00:00:00Z
704,703,703,Primary,1,2017-01-02T00:00:00Z
705,704,704,Primary,1,2017-01-02T00:00:00Z
706,705,705,Primary,1,2017-01-02T00:00:00Z
707,706,706,Primary,1,2017-01-02T00:00:00Z
708,707,707,Primary,1,2017-01-02T00:00:00Z
709,708,708,Primary,1,2017-01-02T00:00:00Z
710,709,709,Primary,1,2017-01-02T00:00:00Z
711,710,710,Primary,1,2017-01-02T00:00:00Z
712,711,711,Primary,1,2017-01-02T00:00:00Z
713,712,712,Primary,1,2017-01-02T00:00:00Z
714,713,713,Primary,1,2017-01-02T00:00:00Z
715,714,714,Primary,1,2017-01-02T00:00:00Z
716,715,715,Primary,1,2017-01-02T00:00:00Z
717,716,716,Primary,1,2017-01-02T00:00:00Z
718,717,717,Primary,1,2017-01-02T00:00:00Z
719,718,718,Primary,1,2017-01-02T00:00:00Z
720,719,719,Primary,1,2017-01-02T00:00:00Z
721,720,720,Primary,1,2017-01-02T00:00:00Z
722,721,721,Primary,1,2017-01-02T00:00:00Z
723,722,722,Primary,1,2017-01-02T00:00:00Z
724,723,723,Primary,1,2017-01-02T00:00:00Z
725,724,724,Primary,1,2017-01-02T00:00:00Z
726,725,725,Primary,1,2017-01-02T00:00:00Z
727,726,726,Primary,1,2017-01-02T00:00:00Z
728,727,727,Primary,1,2017-01-02T00:00:00Z
729,728,728,Primary,1,2017-01-02T00:00:00Z
730,729,729,Primary,1,2017-01-02T00:00:00Z
731,730,730,Primary,1,2017-01-02T00:00:00Z
732,731,731,Primary,1,2017-01-02T00:00:00Z
733,732,732,Primary,1,2017-01-02T00:00:00Z
734,733,733,Primary,1,2017-01-02T00:00:00Z
735,734,734,Primary,1,2017-01-02T00:00:00Z
736,735,735,Primary,1,2017-01-02T00:00:00Z
737,736,736,Primary,1,2017-01-02T00:00:00Z
738,737,737,Primary,1,2017-01-02T00:00:00Z
739,738,738,Primary,1,2017-01-02T00:00:00Z
740,739,739,Primary,1,2017-01-02T00:00:00Z
741,740,740,Primary,1,2017-01-02T00:00:00Z
742,741,741,Primary,1,2017-01-02T00:00:00Z
743,742,742,Primary,1,2017-01-02T00:00:00Z
744,743,743,Primary,1,2017-01-02T00:00:00Z
745,744,744,Primary,1,2017-01-02T00:00:00Z
746,745,745,Primary,1,2017-01-02T00:00:00Z
747,746,746,Primary,1,2017-01-02T00:00:00Z
748,747,747,Primary,1,2017-01-02T00:00:00Z
749,748,748,Primary,1,2017-01-02T00:00:00Z
750,749,749,Primary,1,2017-01-02T00:00:00Z
751,750,750,Primary,1,2017-01-02T00:00:00Z
752,751,751,Primary,1,2017-01-02T00:00:00Z
753,752,752,Primary,1,2017-01-02T00:00:00Z
754,753,753,Primary,1,2017-01-02T00:00:00Z
755,754,754,Primary,1,2017-01-02T00:00:00Z
756,755,755,Primary,1,2017-01-02T00:00:00Z
757,756,756,Primary,1,2017-01-02T00:00:00Z
758,757,757,Primary,1,2017-01-02T00:00:00Z
759,758,758,Primary,1,2017-01-02T00:00:00Z
760,759,759,Primary,1,2017-01-02T00:00:00Z
761,760,760,Primary,1,2017-01-02T00:00:00Z
762,761,761,Primary,1,2017-01-02T00:00:00Z
763,762,762,Primary,1,2017-01-02T00:00:00Z
764,763,763,Primary,1,2017-01-02T00:00:00Z
765,764,764,Primary,1,2017-01-02T00:00:00Z
766,765,765,Primary,1,2017-01-02T00:00:00Z
767,766,766,Primary,1,2017-01-02T00:00:00Z
768,767,767,Primary,1,2017-01-02T00:00:00Z
769,768,768,Primary,1,2017-01-02T00:00:00Z
770,769,769,Primary,1,2017-01-02T00:00:00Z
771,770,770,Primary,1,2017-01-02T00:00:00Z
772,771,771,Primary,1,2017-01-02T00:00:00Z
773,772,772,Primary,1,2017-01-02T00:00:00Z
774,773,773,Primary,1,2017-01-02T00:00:00Z
775,774,774,Primary,1,2017-01-02T00:00:00Z
776,775,775,Primary,1,2017-01-02T00:00:00Z
777,776,776,Primary,1,2017-01-02T00:00:00Z
778,777,777,Primary,1,2017-01-02T00:00:00Z
779,778,778,Primary,1,2017-01-02T00:00:00Z
780,779,779,Primary,1,2017-01-02T00:00:00Z
781,780,780,Primary,1,2017-01-02T00:00:00Z
782,781,781,Primary,1,2017-01-02T00:00:00Z
783,782,782,Primary,1,2017-01-02T00:00:00Z
784,783,783,Primary,1,2017-01-02T00:00:00Z
785,784,784,Primary,1,2017-01-02T00:00:00Z
786,785,785,Primary,1,2017-01-02T00:00:00Z
787,786,786,Primary,1,2017-01-02T00:00:00Z
788,787,787,Primary,1,2017-01-02T00:00:00Z
789,788,788,Primary,1,2017-01-02T00:00:00Z
790,789,789,Primary,1,2017-01-02T00:00:00Z
791,790,790,Primary,1,2017-01-02T00:00:00Z
792,791,791,Primary,1,2017-01-02T00:00:00Z
793,792,792,Primary,1,2017-01-02T00:00:00Z
794,793,793,Primary,1,2017-01-02T00:00:00Z
795,794,794,Primary,1,2017-01-02T00:00:00Z
796,795,795,Primary,1,2017-01-02T00:00:00Z
797,796,796,Primary,1,2017-01-02T00:00:00Z
798,797,797,Primary,1,2017-01-02T00:00:00Z
799,798,798,Primary,1,2017-01-02T00:00:00Z
800,799,799,Primary,1,2017-01-02T00:00:00Z
801,800,800,Primary,1,2017-01-02T00:00:00Z
802,801,801,Primary,1,2017-01-02T00:00:00Z
803,802,802,Primary,1,2017-01-02T00:00:00Z
804,803,803,Primary,1,2017-01-02T00:00:00Z
805,804,804,Primary,1,2017-01-02T00:00:00Z
806,805,805,Primary,1,2017-01-02T00:00:00Z
807,806,806,Primary,1,2017-01-02T00:00:00Z
808,807,807,Primary,1,2017-01-02T00:00:00Z
809,808,808,Primary,1,2017-01-02T00:00:00Z
810,809,809,Primary,1,2017-01-02T00:00:00Z
811,810,810,Primary,1,2017-01-02T00:00:00Z
812,811,811,Primary,1,2017-01-02T00:00:00Z
813,812,812,Primary,1,2017-01-02T00:00:00Z
814,813,813,Primary,1,2017-01-02T00:00:00Z
815,814,814,Primary,1,2017-01-02T00:00:00Z
816,815,815,Primary,1,2017-01-02T00:00:00Z
817,816,816,Primary,1,2017-01-02T00:00:00Z
818,817,817,Primary,1,2017-01-02T00:00:00Z
819,818,818,Primary,1,2017-01-02T00:00:00Z
820,819,819,Primary,1,2017-01-02T00:00:00Z
821,820,820,Primary,1,2017-01-02T00:00:00Z
822,821,821,Primary,1,2017-01-02T00:00:00Z
823,822,822,Primary,1,2017-01-02T00:00:00Z
824,823,823,Primary,1,2017-01-02T00:00:00Z
825,824,824,Primary,1,2017-01-02T00:00:00Z
826,825,825,Primary,1,2017-01-02T00:00:00Z
827,826,826,Primary,1,2017-01-02T00:00:00Z
828,827,827,Primary,1,2017-01-02T00:00:00Z
829,828,828,Primary,1,2017-01-02T00:00:00Z
830,829,829,Primary,1,2017-01-02T00:00:00Z
831,830,830,Primary,1,2017-01-02T00:00:00Z
832,831,831,Primary,1,2017-01-02T00:00:00Z
833,832,832,Primary,1,2017-01-02T00:00:00Z
834,833,833,Primary,1,2017-01-02T00:00:00Z
835,834,834,Primary,1,2017-01-02T00:00:00Z
836,835,835,Primary,1,2017-01-02T00:00:00Z
837,836,836,Primary,1,2017-01-02T00:00:00Z
838,837,837,Primary,1,2017-01-02T00:00:00Z
839,838,838,Primary,1,2017-01-02T00:00:00Z
840,839,839,Primary,1,2017-01-02T00:00:00Z
841,840,840,Primary,1,2017-01-02T00:00:00Z
842,841,841,Primary,1,2017-01-02T00:00:00Z
843,842,842,Primary,1,2017-01-02T00:00:00Z
844,843,843,Primary,1,2017-01-02T00:00:00Z
845,844,844,Primary,1,2017-01-02T00:00:00Z
846,845,845,Primary,1,2017-01-02T00:00:00Z
847,846,846,Primary,1,2017-01-02T00:00:00Z
848,847,847,Primary,1,2017-01-02T00:00:00Z
849,848,848,Primary,1,2017-01-02T00:00:00Z
850,849,849,Primary,1,2017-01-02T00:00:00Z
851,850,850,Primary,1,2017-01-02T00:00:00Z
852,851,851,Primary,1,2017-01-02T00:00:00Z
853,852,852,Primary,1,2017-01-02T00:00:00Z
854,853,853,Primary,1,2017-01-02T00:00:00Z
855,854,854,Primary,1,2017-01-02T00:00:00Z
856,855,855,Primary,1,2017-01-02T00:00:00Z
857,856,856,Primary,1,2017-01-02T00:00:00Z
858,857,857,Primary,1,2017-01-02T00:00:00Z
859,858,858,Primary,1,2017-01-02T00:00:00Z
860,859,859,Primary,1,2017-01-02T00:00:00Z
861,860,860,Primary,1,2017-01-02T00:00:00Z
862,861,861,Primary,1,2017-01-02T00:00:00Z
863,862,862,Primary,1,2017-01-02T00:00:00Z
864,863,863,Primary,1,2017-01-02T00:00:00Z
865,864,864,Primary,1,2017-01-02T00:00:00Z
866,865,865,Primary,1,2017-01-02T00:00:00Z
867,866,866,Primary,1,2017-01-02T00:00:00Z
868,867,867,Primary,1,2017-01-02T00:00:00Z
869,868,868,Primary,1,2017-01-02T00:00:00Z
870,869,869,Primary,1,2017-01-02T00:00:00Z
871,870,870,Primary,1,2017-01-02T00:00:00Z
872,871,871,Primary,1,2017-01-02T00:00:00Z
873,872,872,Primary,1,2017-01-02T00:00:00Z
874,873,873,Primary,1,2017-01-02T00:00:00Z
875,874,874,Primary,1,2017-01-02T00:00:00Z
876,875,875,Primary,1,2017-01-02T00:00:00Z
877,876,876,Primary,1,2017-01-02T00:00:00Z
878,877,877,Primary,1,2017-01-02T00:00:00Z
879,878,878,Primary,1,2017-01-02T00:00:00Z
880,879,879,Primary,1,2017-01-02T00:00:00Z
881,880,880,Primary,1,2017-01-02T00:00:00Z
882,881,881,Primary,1,2017-01-02T00:00:00Z
883,882,882,Primary,1,2017-01-02T00:00:00Z
884,883,883,Primary,1,2017-01-02T00:00:00Z
885,884,884,Primary,1,2017-01-02T00:00:00Z
886,885,885,Primary,1,2017-01-02T00:00:00Z
887,886,886,Primary,1,2017-01-02T00:00:00Z
888,887,887,Primary,1,2017-01-02T00:00:00Z
889,888,888,Primary,1,2017-01-02T00:00:00Z
890,889,889,Primary,1,2017-01-02T00:00:00Z
891,890,890,Primary,1,2017-01-02T00:00:00Z
892,891,891,Primary,1,2017-01-02T00:00:00Z
893,892,892,Primary,1,2017-01-02T00:00:00Z
894,893,893,Primary,1,2017-01-02T00:00:00Z
895,894,894,Primary,1,2017-01-02T00:00:00Z
896,895,895,Primary,1,2017-01-02T00:00:00Z
897,896,896,Primary,1,2017-01-02T00:00:00Z
898,897,897,Primary,1,2017-01-02T00:00:00Z
899,898,898,Primary,1,2017-01-02T00:00:00Z
900,899,899,Primary,1,2017-01-02T00:00:00Z
901,900,900,Primary,1,2017-01-02T00:00:00Z
902,901,901,Primary,1,2017-01-02T00:00:00Z
903,902,902,Primary,1,2017-01-02T00:00:00Z
904,903,903,Primary,1,2017-01-02T00:00:00Z
905,904,904,Primary,1,2017-01-02T00:00:00Z
906,905,905,Primary,1,2017-01-02T00:00:00Z
907,906,906,Primary,1,2017-01-02T00:00:00Z
908,907,907,Primary,1,2017-01-02T00:00:00Z
909,908,908,Primary,1,2017-01-02T00:00:00Z
910,909,909,Primary,1,2017-01-02T00:00:00Z
911,910,910,Primary,1,2017-01-02T00:00:00Z
912,911,911,Primary,1,2017-01-02T00:00:00Z
913,912,912,Primary,1,2017-01-02T00:00:00Z
914,913,913,Primary,1,2017-01-02T00:00:00Z
915,914,914,Primary,1,2017-01-02T00:00:00Z
916,915,915,Primary,1,2017-01-02T00:00:00Z
917,916,916,Primary,1,2017-01-02T00:00:00Z
918,917,917,Primary,1,2017-01-02T00:00:00Z
919,918,918,Primary,1,2017-01-02T00:00:00Z
920,919,919,Primary,1,2017-01-02T00:00:00Z
921,920,920,Primary,1,2017-01-02T00:00:00Z
922,921,921,Primary,1,2017-01-02T00:00:00Z
923,922,922,Primary,1,2017-01-02T00:00:00Z
924,923,923,Primary,1,2017-01-02T00:00:00Z
925,924,924,Primary,1,2017-01-02T00:00:00Z
926,925,925,Primary,1,2017-01-02T00:00:00Z
927,926,926,Primary,1,2017-01-02T00:00:00Z
928,927,927,Primary,1,2017-01-02T00:00:00Z
929,928,928,Primary,1,2017-01-02T00:00:00Z
930,929,929,Primary,1,2017-01-02T00:00:00Z
931,930,930,Primary,1,2017-01-02T00:00:00Z
932,931,931,Primary,1,2017-01-02T00:00:00Z
933,932,932,Primary,1,2017-01-02T00:00:00Z
934,933,933,Primary,1,2017-01-02T00:00:00Z
935,934,934,Primary,1,2017-01-02T00:00:00Z
936,935,935,Primary,1,2017-01-02T00:00:00Z
937,936,936,Primary,1,2017-01-02T00:00:00Z
938,937,937,Primary,1,2017-01-02T00:00:00Z
939,938,938,Primary,1,2017-01-02T00:00:00Z
940,939,939,Primary,1,2017-01-02T00:00:00Z
941,940,940,Primary,1,2017-01-02T00:00:00Z
942,941,941,Primary,1,2017-01-02T00:00:00Z
943,942,942,Primary,1,2017-01-02T00:00:00Z
944,943,943,Primary,1,2017-01-02T00:00:00Z
945,944,944,Primary,1,2017-01-02T00:00:00Z
946,945,945,Primary,1,2017-01-02T00:00:00Z
947,946,946,Primary,1,2017-01-02T00:00:00Z
948,947,947,Primary,1,2017-01-02T00:00:00Z
949,948,948,Primary,1,2017-01-02T00:00:00Z
950,949,949,Primary,1,2017-01-02T00:00:00Z
951,950,950,Primary,1,2017-01-02T00:00:00Z
952,951,951,Primary,1,2017-01-02T00:00:00Z
953,952,952,Primary,1,2017-01-02T00:00:00Z
954,953,953,Primary,1,2017-01-02T00:00:00Z
955,954,954,Primary,1,2017-01-02T00:00:00Z
956,955,955,Primary,1,2017-01-02T00:00:00Z
957,956,956,Primary,1,2017-01-02T00:00:00Z
958,957,957,Primary,1,2017-01-02T00:00:00Z
959,958,958,Primary,1,2017-01-02T00:00:00Z
960,959,959,Primary,1,2017-01-02T00:00:00Z
961,960,960,Primary,1,2017-01-02T00:00:00Z
962,961,961,Primary,1,2017-01-02T00:00:00Z
963,962,962,Primary,1,2017-01-02T00:00:00Z
964,963,963,Primary,1,2017-01-02T00:00:00Z
965,964,964,Primary,1,2017-01-02T00:00:00Z
966,965,965,Primary,1,2017-01-02T00:00:00Z
967,966,966,Primary,1,2017-01-02T00:00:00Z
968,967,967,Primary,1,2017-01-02T00:00:00Z
969,968,968,Primary,1,2017-01-02T00:00:00Z
970,969,969,Primary,1,2017-01-02T00:00:00Z
971,970,970,Primary,1,2017-01-02T00:00:00Z
972,971,971,Primary,1,2017-01-02T00:00:00Z
973,972,972,Primary,1,2017-01-02T00:00:00Z
974,973,973,Primary,1,2017-01-02T00:00:00Z
975,974,974,Primary,1,2017-01-02T00:00:00Z
976,975,975,Primary,1,2017-01-02T00:00:00Z
977,976,976,Primary,1,2017-01-02T00:00:00Z
978,977,977,Primary,1,2017-01-02T00:00:00Z
979,978,978,Primary,1,2017-01-02T00:00:00Z
980,979,979,Primary,1,2017-01-02T00:00:00Z
981,980,980,Primary,1,2017-01-02T00:00:00Z
982,981,981,Primary,1,2017-01-02T00:00:00Z
983,982,982,Primary,1,2017-01-02T00:00:00Z
984,983,983,Primary,1,2017-01-02T00:00:00Z
985,984,984,Primary,1,2017-01-02T00:00:00Z
986,985,985,Primary,1,2017-01-02T00:00:00Z
987,986,986,Primary,1,2017-01-02T00:00:00Z
988,987,987,Primary,1,2017-01-02T00:00:00Z
989,988,988,Primary,1,2017-01-02T00:00:00Z
990,989,989,Primary,1,2017-01-02T00:00:00Z
991,990,990,Primary,1,2017-01-02T00:00:00Z
992,991,991,Primary,1,2017-01-02T00:00:00Z
993,992,992,Primary,1,2017-01-02T00:00:00Z
994,993,993,Primary,1,2017-01-02T00:00:00Z
995,994,994,Primary,1,2017-01-02T00:00:00Z
996,995,995,Primary,1,2017-01-02T00:00:00Z
997,996,996,Primary,1,2017-01-02T00:00:00Z
998,997,997,Primary,1,2017-01-02T00:00:00Z
999,998,998,Primary,1,2017-01-02T00:00:00Z
1000,999,999,Primary,1,2017-01-02T00:00:00Z
1001,1000,1000,Primary,1,2017-01-02T00:00:00Z
1002,1001,1001,Primary,1,2017-01-02T00:00:00Z
1003,1002,1002,Primary,1,2017-01-02T00:00:00Z
1004,1003,1003,Primary,1,2017-01-02T00:00:00Z
1005,1004,1004,Primary,1,2017-01-02T00:00:00Z
1006,1005,1005,Primary,1,2017-01-02T00:00:00Z
1007,1006,1006,Primary,1,2017-01-02T00:00:00Z
1008,1007,1007,Primary,1,2017-01-02T00:00:00Z
1009,1008,1008,Primary,1,2017-01-02T00:00:00Z
1010,1009,1009,Primary,1,2017-01-02T00:00:00Z
1011,1010,1010,Primary,1,2017-01-02T00:00:00Z
1012,1011,1011,Primary,1,2017-01-02T00:00:00Z
1013,1012,1012,Primary,1,2017-01-02T00:00:00Z
1014,1013,1013,Primary,1,2017-01-02T00:00:00Z
1015,1014,1014,Primary,1,2017-01-02T00:00:00Z
1016,1015,1015,Primary,1,2017-01-02T00:00:00Z
1017,1016,1016,Primary,1,2017-01-02T00:00:00Z
1018,1017,1017,Primary,1,2017-01-02T00:00:00Z
1019,1018,1018,Primary,1,2017-01-02T00:00:00Z
1020,1019,1019,Primary,1,2017-01-02T00:00:00Z
1021,1020,1020,Primary,1,2017-01-02T00:00:00Z
1022,1021,1021,Primary,1,2017-01-02T00:00:00Z
1023,1022,1022,Primary,1,2017-01-02T00:00:00Z
1024,1023,1023,Primary,1,2017-01-02T00:00:00Z
1025,1024,1024,Primary,1,2017-01-02T00:00:00Z
1026,1025,1025,Primary,1,2017-01-02T00:00:00Z
1027,1026,1026,Primary,1,2017-01-02T00:00:00Z
